Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,Campus2,Campus3,Campus4
IFDP01,ISEP Engineering Master Degree Program Embedded Systems,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Instrumentation,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/embedded-systems.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
EGF01,Masters in Science and Technology – Electronic Embedded Systems,7725,,Sep,Postgraduate,"•B.E./B.Tech (or any equivalent 4-year Bachelor degree) in Electronics or related fields with 55%. •Note: Interested students from other fields of engineering, with relevant experience in Electronics may also apply.",,,,,,,,,,,,,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Instrumentation,24 Months,Rouen,English,,https://en.esigelec.fr/explore#12,Rouen,Sep: 10 Jul,Yes,http://www.esigelec.fr/en/scholarships,0-10,MOI is mandatory,,,,,,,,
EGF01,Masters in Science and Technology – Electronic Embedded Systems,8033,,Feb,Postgraduate,"•B.E./B.Tech (or any equivalent 4-year Bachelor degree) in Electronics or related fields with 55%. •Note: Interested students from other fields of engineering, with relevant experience in Electronics may also apply.",,,,,,,,,,,,,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Instrumentation,18 Months,Rouen,English,,https://en.esigelec.fr/explore#12,Rouen,Feb: 10 Dec,Yes,,0-10,MOI is mandatory,,,,,,,,
IFDP01,ISEP Engineering Master Degree Program Embedded Systems,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Robotics,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/embedded-systems.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
IFDP01,ISEP Engineering Master Degree Program Wireless Telecommunication & IOT Systems,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Robotics,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/wireless-iot.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
EGF01,Masters in Science and Technology – Electronic Embedded Systems,8033,,Feb,Postgraduate,"•B.E./B.Tech (or any equivalent 4-year Bachelor degree) in Electronics or related fields with 55%. •Note: Interested students from other fields of engineering, with relevant experience in Electronics may also apply.",,,,,,,,,,,,,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Robotics,18 Months,Rouen,English,,https://en.esigelec.fr/explore#12,Rouen,Feb: 10 Dec,Yes,,0-10,MOI is mandatory,,,,,,,,
QMULF01,"LLM in Technology, Media and Telecommunications Law",23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Engineering and Engineering Trades,Telecommunications Engineering,12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/technology-media-and-telecommunications-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
IFDP01,ISEP Engineering Master Degree Program Wireless Telecommunication & IOT Systems,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Engineering and Engineering Trades,Telecommunications Engineering,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/wireless-iot.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
QMULF01,LLM in Energy and Natural Resources Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Environmental Science/Protection,Environmental Science and Technology,12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/energy-and-natural-resources-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
ENSMAIMTF01,Master of Science in Disaster Management and Environmental Impact ,7500,,Oct,Postgraduate,"A Bachelor's degree with minimum 55% in B.tech, B.Eng, BSc in the field of engineering (environmental sciences, logistics, and management) or sciences (chemistry, mechanics and physics). Students from BBA, B.Com background or any other degrees will not be accepted. ",,,,,,,,,,,,,,,,,,,Postgraduate,Environmental Science/Protection,Environmental Science and Technology,24 Months,France,English,,https://www.mines-ales.fr/nos-formations/master-damage,,ASAP,,,0-15,,,,,,,,,
ECLARF01,"MSc - Sustainable Development, CSR and Environment",13250,50,"Sep, Jan",Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,Environmental Science/Protection,Environmental Science and Technology,24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. ,,,,,,,,
ECLARF01,"MSc - Sustainable Development, CSR and Environment",13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,Environmental Science/Protection,Environmental Science and Technology,16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year,,,,,,,,
ECLARF01,"MSc - Sustainable Development, CSR and Environment",15500,50,"Jan, Sep",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,Environmental Science/Protection,Environmental Science and Technology,12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
QMULF01,LLM in Energy and Natural Resources Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Environmental Science/Protection,Renewable Energy and Materials,12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/energy-and-natural-resources-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
RSOBF01,MSc in Sustainable Management and Eco-Innovation,18200,,"Sep, Jan",Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,Environmental Science/Protection,Renewable Energy and Materials,15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/master-of-science-msc-sustainable-management-eco-innovation/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship: May to December.,,,,,,,,
RSOBF01,MSc in Sustainable Management and Eco-Innovation,18200,,"Sep, Jan",Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,Environmental Science/Protection,"Wild Life Ecosystem, Conservation",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/master-of-science-msc-sustainable-management-eco-innovation/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship: May to December.,,,,,,,,
QMULF01,"LLM in Technology, Media and Telecommunications Law",23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Journalism and Information,"Media, Mass communication, Technical comunication",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/technology-media-and-telecommunications-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
ISTMF01,Master in Fashion Promotion Communication & Media,28600,,"Feb, Oct",Postgraduate,Bachelor's degree with minimum 55% + Portfolio,,0,0,0,0,,,,,,,,,0,0,0,0,,Postgraduate,Journalism and Information,"Media, Mass communication, Technical comunication",15 Months,Paris,English,,https://www.istitutomarangoni.com/en/fashion-courses/postgraduate/masters-degrees-o-masters-courses/fashion-promotion-and-communication/,Paris,ASAP,,,0-10,"After submitting the application to the Institution, it is evaluated by them and Invoice is generated of € 4000 (Enrolment Fees) and it has to be paid before Offer Letter is released by the Institution. Please note that Enrolment Fees is not a part of Tuition fees.",,Soft Copy,,,,,,
TABSF01,MBA in Communications and Project Management (One Year),15250,,"Jan, Sep",Postgraduate,4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,Journalism and Information,"Media, Mass communication, Technical comunication",12 Months,Paris,English,,https://www.absparis.org/en/academic/mba-in-communications-project-management/,Paris,ASAP,No,,0-10,IELTS waiver possible.,,,,,,,,
TABSF01,MBA in Communications and Project Management (Two Years),10000,,"Jan, Sep, May",Postgraduate,3 or 4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,Journalism and Information,"Media, Mass communication, Technical comunication",24 Months,Paris,English,,https://www.absparis.org/en/academic/mba-in-communications-project-management/,Paris,ASAP,No,,0-10,IELTS waiver possible. MBA 2nd year tution fees will be € 15250. ,,,,,,,,
QMULF01,LLM in Comparative and International Dispute Resolution,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,Justice and Emergency Services,12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/comparative-and-international-dispute-resolution-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,"LLM in Technology, Media and Telecommunications Law",23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/technology-media-and-telecommunications-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Banking and Finance Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/banking-and-finance-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Energy and Natural Resources Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/energy-and-natural-resources-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Intellectual Property Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/intellectual-property-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Comparative and International Dispute Resolution,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/comparative-and-international-dispute-resolution-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,Sorbonne Law School - Queen Mary University of London Double LLM,16000,,Jan,Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Law, LLB, LLM",24 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/double-llm-with-sorbonne-law-school-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Intellectual Property Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Legal Assistant, Court Support",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/intellectual-property-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
QMULF01,LLM in Comparative and International Dispute Resolution,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,Law,"Legal Assistant, Court Support",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/comparative-and-international-dispute-resolution-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
CODEPF01,MS in Food & Beverage Management (College de Paris),12000,,"Feb, Sep",Postgraduate,Bachelor's degree with minimum 55%.,,,,,,,,,,,,70,,,,,,,Postgraduate,Life Sciences,"Food Science, Food Science and Nutrition, Food Science and Technology",12 Months,Paris,English,,https://www.collegedeparis.com/programmes/food-and-beverage-management/,Paris,ASAP,,,0-10,"IELTS waiver possible. Tuition Fees 12,000 Euros + 290 Euros administration fees. 02 Months Guaranteed Paid Internship OR 02 months Paid Research Program in the industry of the same stream.Students from Punjab, Haryana, Chandigarh, J&K, the IELTS requirement of 6.0 overall not less than 5.5 is mandatory.",,,,,,,,
ENSMAIMTF01,Master of Science in Disaster Management and Environmental Impact ,7500,,Oct,Postgraduate,"A Bachelor's degree with minimum 55% in B.tech, B.Eng, BSc in the field of engineering (environmental sciences, logistics, and management) or sciences (chemistry, mechanics and physics). Students from BBA, B.Com background or any other degrees will not be accepted. ",,,,,,,,,,,,,,,,,,,Postgraduate,Life Sciences,Life Science,24 Months,France,English,,https://www.mines-ales.fr/nos-formations/master-damage,,ASAP,,,0-15,,,,,,,,,
RSOBF01,MSc in Supply Chain Management,18200,,"Sep, Jan",Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/the-master-of-science-msc-in-supply-chain-management/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship: May to December.,,,,,,,,
NEOMAF01,Master of Science in Supply Chain Management ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-supply-chain-management/,Rouen,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language.Backlogs are not accepted. ,,,,,,,,
NEOMAF01,Master of Science in Supply Chain Management ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-supply-chain-management/,Rouen,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
ISCPF01,MSc in International Business - International Business & Supply Chain ( 1-Year ),15000,,"Feb, Sep",Postgraduate,4 year Bachelor’s degree with minimum 60% from a recognised University is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,12 Months,Paris,English,,https://www.groupeisc.com/en/programs/msc/msc-international-business-manager/,Paris,"Feb: 31 Dec, Sep: 10 Jul ",,,0-10,IELTS waiver possible.Application Fee is waived off for KC Overseas. 6 months Internship and 6 months studies. ,,,,,,,,
EMNOF01,MSc International Logistics and Port Management,12500,50,Sep,Postgraduate,Four year Bachelor's degree with minimum 60%,,,,,,,,,,,,83,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,12 Months,Paris,English,,https://www.em-normandie.com/fr/msc-international-logistics-and-port-management,Le Havre,,Yes,,0-5,,,,,,,,,
EMNOF01,MSc Supply Chain Management,12500,50,Sep,Postgraduate,Four year Bachelor's degree with minimum 60%,,,,,,,,,,,,83,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,12 Months,Paris,English,,https://www.em-normandie.com/en/msc-supply-chain-management,Le Havre,,Yes,,0-5,,,,,,,,,
DVF01,MSc in  Supply Chain Management,11900,50,Oct,Postgraduate,4 years Bachelor's degree with minimum 55% from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,Supply Chain Management,12 Months,Paris,English,,https://www.devinci.fr/en/programmes/msc-supply-chain-management/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for October intake will be 1st August.,,,,,,,,
NEOMAF01,Master of Science in Wine & Gastronomy ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",15 Months,Rouen,English,,https://neoma-bs.com/programmes/master-of-science-msc-wine-gastronomy-marketing-savoir-faire-and-terroir-in-a-disruptive-and-digital-world/,Reims,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
NEOMAF01,Master of Science in Wine & Gastronomy ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",24 Months,Rouen,English,,https://neoma-bs.com/programmes/master-of-science-msc-wine-gastronomy-marketing-savoir-faire-and-terroir-in-a-disruptive-and-digital-world/,Reims,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language.Backlogs are not accepted. ,,,,,,,,
BSOBF01,MBA in Wine & Spirits Business,29000,,Sep,Postgraduate,"Bachelor's degree with minimum 55% from a recognised university  and Proven passion for wine or spirits is required ,3 years of professional experience is mandatory requirement.",,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",12 Months,Dijon,English,,https://www.bsb-education.com/bsb-programmes/mba-wine-spirits-business/#tab-admission,Dijon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
BSOBF01,MSc in Sustainable Wine Tourism & Gastronomy,14000,,Sep,Postgraduate,Bachelor's degree with minimum 55% or higher from a recognised university  in any field . ,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",12 Months,Dijon,English,,https://global.bsb-education.com/bsbs-programmes/msc-sustainable-wine-tourism-gastronomy/,Dijon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
BSOBF01,MSc in Wine Management,17000,,Sep,Postgraduate,Bachelor's Degree with minimum 55% or higher in any field  from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",12 Months,Dijon,English,,https://global.bsb-education.com/bsbs-programmes/msc-wine-management/,Dijon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
IDRACBF01,MBA in Strategy & business innovation major Wine Business Management ( Direct Program ),12500,100,"Sep, Mar",Postgraduate,A 4 years Bachelor degree from a recognised institution with minimum 55% or higher OR 3 years of bachelor degree with minimum 3+ years of relevant experience. ,,,,,,5.5,5.5,5.5,5.5,,,,6,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",12 Months,Lyon,English,,https://www.idrac-business-school.com/programme/bac45-2/,Bordeaux,,,,,,,Online,,,,,,
IDRACBF01,MBA in Wine Business Management ( Via IDRAC India ),11700,25,Apr,Postgraduate,Recognized Degree in Relevant Field with minimum 55% .,,,,,,5,5,5,5,,,,5.5,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",18 Months,Lyon,English,,https://idracindia.org/mba-in-wine-business-management-specialization/,Pune,,,,,The students will have to study at India Campus for approx 4-6 Months. ,,Online,,,,Bordeaux,,
CODEPF01,MS in Food & Beverage Management (College de Paris),12000,,"Feb, Sep",Postgraduate,Bachelor's degree with minimum 55%.,,,,,,,,,,,,70,,,,,,,Postgraduate,Manufacturing and Processing,"Wine Making, Brewery, Winery",12 Months,Paris,English,,https://www.collegedeparis.com/programmes/food-and-beverage-management/,Paris,ASAP,,,0-10,"IELTS waiver possible. Tuition Fees 12,000 Euros + 290 Euros administration fees. 02 Months Guaranteed Paid Internship OR 02 months Paid Research Program in the industry of the same stream.Students from Punjab, Haryana, Chandigarh, J&K, the IELTS requirement of 6.0 overall not less than 5.5 is mandatory.",,,,,,,,
LCBF01,Wine and Management program,20950,200,Sep,UG Diploma /Certificate /Associate Degree,12th Std. with minimum 55%,,,,,,,,,,,,,,,,,,,UG Diploma /Certificate /Associate Degree,Manufacturing and Processing,"Wine Making, Brewery, Winery",10 Months,Paris,English,,https://www.cordonbleu.edu/paris/wine-management-programme/en,Paris,ASAP,,,,Duration:10 months including 3 progressive internships to discover the professional universe of wine 2-week internship during the harvest period 6-week internship in a wine related establishment 8-week internship of professional insight. All demonstrations are in French and translated into English by an English speaking translator so that all students can follow the lessons with ease.,,,,,,,,
AFVI01,ATPL Airline Transport Pilot License - Integrated Course ( UG ),31667,,"Feb, Jun, Sep, Nov",Undergraduate,Applicant must have completed Std 12th from any stream with minimum 50% or higher from a recognised institution. Interview will be organised by the instructor for the student. Also there will be an online test in English for Maths and Physics subjects. ,,,,,,,,,,,,,,,,,,,Undergraduate,Personal Services,Aviation,36 Months,Reims,English,,https://airwaysaviation.com/course/easa-integrated-pilot-training-montpellier/,Reims,,,,,"The student have to bear the additional costs apart from Tuition fees during the program. 
Please Note - ATPL theory (13 subjects + 2 evaluations),
200 hours flight (single engine, multi engine, simulator), 
CPL (Commercial Pilot License), 
Qualification IR (Instrument), Qualification ME (Multi engine), 
MCC (Multi Crew Coordination), 
UPRT  (Upset Prevention Recovery Training), ",,,,,,,,
AFVI01,ATPL Airline Transport Pilot License - Integrated Course ( PG ),31667,,"Feb, Jun, Sep, Nov",Postgraduate,Applicant must have completed Bachelor's Degree from any stream with minimum 50% or higher from a recognised institution. Interview will be organised by the instructor for the student. Also there will be an online test in English for Maths and Physics subjects. ,,,,,,,,,,,,,,,,,,,Postgraduate,Personal Services,Aviation,36 Months,Reims,English,,https://airwaysaviation.com/course/easa-integrated-pilot-training-montpellier/,Reims,,,,,"The student have to bear the additional costs apart from Tuition fees during the program. 
Please Note - ATPL theory (13 subjects + 2 evaluations),
200 hours flight (single engine, multi engine, simulator), 
CPL (Commercial Pilot License), 
Qualification IR (Instrument), Qualification ME (Multi engine), 
MCC (Multi Crew Coordination), 
UPRT  (Upset Prevention Recovery Training), ",,,,,,,,
CODEPF01,MS in Food & Beverage Management (College de Paris),12000,,"Feb, Sep",Postgraduate,Bachelor's degree with minimum 55%.,,,,,,,,,,,,70,,,,,,,Postgraduate,Personal Services,Culinary Skills,12 Months,Paris,English,,https://www.collegedeparis.com/programmes/food-and-beverage-management/,Paris,ASAP,,,0-10,"IELTS waiver possible. Tuition Fees 12,000 Euros + 290 Euros administration fees. 02 Months Guaranteed Paid Internship OR 02 months Paid Research Program in the industry of the same stream.Students from Punjab, Haryana, Chandigarh, J&K, the IELTS requirement of 6.0 overall not less than 5.5 is mandatory.",,,,,,,,
LCBF01,Bachelor of Business in Culinary Arts,14000,200,"Sep, Apr",Undergraduate,12th Std. with minimum 55%,,,,,,,,,,,,63,,,,,,,Undergraduate,Personal Services,Culinary Skills,36 Months,Paris,English,,https://www.cordonbleu.edu/paris/bachelor-business-culinary-arts-management/en,Paris,ASAP,,,,,,,,,,,,
LCBF01,MBA in International Hospitality and Culinary Leadership,27000,200,"Mar, Sep",Postgraduate,Bachelor's degree with minimum 55% and 3 years of professional experience using management skills.,,,,,,,,,,,,80,,,,,,,Postgraduate,Personal Services,Culinary Skills,12 Months,Paris,English,,https://www.cordonbleu.edu/paris/mba-international-hospitality-and-culinary-leadership/en,Paris,ASAP,,,0-10,An interview will be scheduled via video conference or in person to validate the application. 5 months of courses between Le Cordon Bleu Paris Institute and Paris Dauphine - PSL University. 5 months of managerial experience in the hospitality sector. Diplomas Awarded: MBA in International Hospitality and Culinary Leadership from Le Cordon Bleu Paris institute. MBA in Hospitality and Culinary Management from Paris Dauphine - PSL University. Master Global Management from Paris Dauphine - PSL University (Degree recognized by French higher education),,,,,,,,
LCBF01,Cuisine Diploma with Culinary Management,33900,200,"Jan, Apr, Jul, Oct",UG Diploma /Certificate /Associate Degree,12th Std. with minimum 55%,,,,,,,,,,,,,,,,,,,UG Diploma /Certificate /Associate Degree,Personal Services,Culinary Skills,12 Months,Paris,English,,https://www.cordonbleu.edu/paris/diplome-cuisine-culinary-management/en,Paris,ASAP,,,,All demonstrations are in French and translated into English by an English speaking translator so that all students can follow the lessons with ease.,,,,,,,,
LCBF01,Diploma de Boulangerie with Culinary Management,19000,200,"Jan, Apr, Jul, Oct",UG Diploma /Certificate /Associate Degree,12th Std. with minimum 55%,,,,,,,,,,,,,,,,,,,UG Diploma /Certificate /Associate Degree,Personal Services,Culinary Skills,9 Months,Paris,English,,https://www.cordonbleu.edu/paris/diplome-bakery-culinary-management/en,Paris,ASAP,,,,All demonstrations are in French and translated into English by an English speaking translator so that all students can follow the lessons with ease.,,,,,,,,
