Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,count
DU021,Bachelors of Agriculture in International Food Business,"17,783.14",70,Sep,Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Agriculture, Forestry and Fishery",Agricultural Science,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/international-food-business.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1504
DU021,Bachelor of Science in Agriculture - Aquaculture,"17,783.14",70,"Sep, Jan",Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Agriculture, Forestry and Fishery",Agricultural Science,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/aquaculture.html,Halifax,"Jan: 15 Sep, Sep: 15 May",,,,,,,115,,,1505
DU021,Bachelor of Science in Agriculture - Environmental Sciences,"17,783.14",70,"Sep, Jan",Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Agriculture, Forestry and Fishery",Agricultural Science,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/environmental-sciences.html,Halifax,"Jan: 15 Sep, Sep: 15 May",,,,,,,115,,,1506
DU021,Bachelor of Science in Agriculture - Integrated Environmental Management,"17,783.14",70,"Sep, Jan",Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Agriculture, Forestry and Fishery",Agricultural Science,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/integrated-environmental-management.html,Halifax,"Jan: 15 Sep, Sep: 15 May",,,,,,,115,,,1507
DU021,Bachelor of Science in Agriculture - Agricultural Business,"17,783.14",70,"Sep, Jan",Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Agriculture, Forestry and Fishery",Agribusiness,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/agricultural-business.html,Halifax,"Jan: 15 Sep, Sep: 15 May",,,,,,,115,,,1508
DU021,Bachelor of Technology in Landscape Architecture,"22,935.46",70,Sep,Undergraduate,Grade 12 with 70% and above. Maths and Biology required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Architecture and Building,Architecture,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/landscape-architecture.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1509
DU021,Bachelor of Arts in Cinema and Media Studies,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Film, Cinematography, Interactive Media, Multimedia",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/cinema-and-media-studies.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1510
DU021,Bachelor of Community Design,"21,939.46",70,Sep,Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Design - Fashion, Textile, Graphics, Product",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commdesign.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1511
DU021,"Bachelor of Community Design - Environment, Sustainability and Society","21,939.46",70,Sep,Undergraduate,Grade 12 with 75% and above. Maths required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Design - Fashion, Textile, Graphics, Product",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/ess.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1512
DU021,Bachelor of Arts in English,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,English,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/english.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1513
DU021,Bachelor of Arts in Creative Writing,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Creative Writing,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/creativewriting.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1514
DU021,Bachelor of Arts in Canadian Studies,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,General Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/canadian.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1515
DU021,Bachelor of Arts in Classics,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,General Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/classics.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1516
DU021,Bachelor of Arts in Contemporary Studies,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,General Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/undergraduate_programs/contemporary.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1517
DU021,Bachelor of Arts in Early Modern Studies,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,General Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/undergraduate_programs/ems.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1518
DU021,Bachelor of Arts in Theatre: Acting,"21,345.91",70,Sep,Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Theatre,Drama",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/theatre.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1519
DU021,Bachelor of Arts in Theatre: Costume Design,"21,345.91",70,Sep,Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Theatre,Drama",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/theatre.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1520
DU021,Bachelor of Arts in Theatre: Stage Design & Technical Theatre,"21,345.91",70,Sep,Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Theatre,Drama",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/theatre.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1521
DU021,Bachelor of Arts in Theatre: Theatre Studies,"21,345.91",70,Sep,Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,"Theatre,Drama",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/theatre.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1522
DU021,Bachelor of Arts in Music,"21,830.66",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Music,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/music.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1523
DU021,Bachelor of Music,"21,830.66",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Music,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/music.html,Halifax,"Sep: 1 Mar, Jan: 15 Sept",,,,,,,115,,,1524
DU021,Bachelor of Arts in Canadian Studies,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Liberal Arts and Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/canadian.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1525
DU021,Bachelor of Arts in Classics,"21,371.46",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Liberal Arts and Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/classics.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1526
DU021,Bachelors of Arts,"21,371.46",70,"Sep, Jan, May",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,Arts,Liberal Arts and Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/admissions/undergraduate/hs_applicants.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep, May : NULL",,,0 - 0,,,,115,,,1527
DU021,Bachelor of Commerce (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1528
DU021,Bachelor of Commerce - Accounting (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1529
DU021,Bachelor of Commerce - Finance (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1530
DU021,Bachelor of Science in Economics (Co-op),"22,430.46",70,"Sep, Jan",Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/economics.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1531
DU021,Bachelor of Commerce - International Business (Co-op),"19,615.50",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,"Commerce, Business and Admistration",International Business,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1532
DU021,Bachelor of Science in Recreation/Bachelor of Management (Combined),"22,667.46",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",60 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/recmgmt.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1533
DU021,Bachelor of Commerce - Entrepreneurship (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1534
DU021,Bachelor of Commerce - Managing People and Organizations (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1535
DU021,Bachelor of Management,"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1536
DU021,Bachelor of Management - Entrepreneurship and Innovation,"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1537
DU021,"Bachelor of Management - Environment, Sustainability and Society","21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1538
DU021,Bachelor of Management - Managing Data and Information,"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1539
DU021,Bachelor of Management - Leadership and Organizations,"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1540
DU021,Bachelor of Management - Public Sector Management,"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1541
DU021,Bachelor of Management/Bachelor of Science in Recreation (Combined),"21,828.86",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",60 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/recmgmt.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1542
DU021,Bachelor of Commerce - Supply Chain and Logistics Management (Co-op),"19,615.50",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,"Commerce, Business and Admistration","Logistics, Supply Chain Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1543
DU021,Bachelor of Commerce - Marketing Management (Co-op),"23,623.96",70,Sep,Undergraduate,Grade 12 with 75% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,,,,,,Undergraduate,"Commerce, Business and Admistration","Financial Management, International Management, Marketing Management, Technical Management",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/commerce.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1544
DU021,"Bachelor of Computer Science - Graphics, Gaming and Media (Co-op)","19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,Game Design,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1545
DU021,Master of Engineering in Internetworking,"37,260.00",115,"Sep, Jan, May",Postgraduate,Bachelors degree in Engineering Minimum grade point average (GPA) of 3.0 (B average),,20,20,20,20,6,6,6,6,,,90,6.5,54,54,54,54,65,Postgraduate,Computer Science and Information Technology,Networking,24 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/graduate/internetworking/admissions/admission-requirements.html,Halifax,"Jan: 31 Aug, May: 31 Dec, Sep: 01 Apr",,,0 - 2,"Admission requirements Post-secondary diploma, degree or equivalent. It is recommended that the applicant have a specialty in science, technology, engineering, mathematics, or business.",,,115,,,1546
DU021,Bachelor of Computer Science - Communication Technologies and Cyber Security (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,Mobile Communication,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1547
DU021,Bachelor of Computer Science - Data Science (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,Data Science and Analytics,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1548
DU021,Bachelor of Management - Managing Data and Information,"19,615.50",70,Sep,Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,Data Science and Analytics,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/management.html,Halifax,Sep: 01 Apr,,,,,,,115,,,1549
DU021,Bachelor of Computer Science - Artificial Intelligence and Intelligent Systems (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,Artificial Intelligence,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1550
DU021,Bachelor of Applied Computer Science (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/applied-computer-science.html,Halifax,ASAP,,,,,,,115,,,1551
DU021,Bachelor of Computer Science (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1552
DU021,Bachelor of Computer Science - Artificial Intelligence and Intelligent Systems (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1553
DU021,Bachelor of Computer Science - Communication Technologies and Cyber Security (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1554
DU021,Bachelor of Computer Science - Data Science (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1555
DU021,"Bachelor of Computer Science - Graphics, Gaming and Media (Co-op)","19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. Math required.,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/compsci.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1556
DU021,Bachelor of Arts in Gender and Women's Studies,"19,615.50",70,"Sep, Jan",Undergraduate,Grade 12 with 70% and above. ,,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Education,Gender Studies,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/gws.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1557
DU021,Bachelor of Engineering - Civil Engineering (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,"Grade 12 with 70% and above. Math, Chemistry and Physics required.",,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Engineering and Engineering Trades,"Civil Engineering, Geotechnical Engineering",48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/engineering.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1558
DU021,Master of Engineering in Internetworking,"37,260.00",115,"Sep, Jan, May",Postgraduate,Bachelors degree in Engineering Minimum grade point average (GPA) of 3.0 (B average),,20,20,20,20,6,6,6,6,,,90,6.5,54,54,54,54,65,Postgraduate,Engineering and Engineering Trades,Electrical and Electronic Engineering,24 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/graduate/internetworking/admissions/admission-requirements.html,Halifax,"Jan: 31 Aug, May: 31 Dec, Sep: 01 Apr",,,0 - 2,"Admission requirements Post-secondary diploma, degree or equivalent. It is recommended that the applicant have a specialty in science, technology, engineering, mathematics, or business.",,,115,,,1559
DU021,Bachelor of Engineering - Electrical Engineering (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,"Grade 12 with 70% and above. Math, Chemistry and Physics required.",,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Engineering and Engineering Trades,Electrical Engineering,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/engineering.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1560
DU021,Master of Engineering in Internetworking,"37,260.00",115,"Sep, Jan, May",Postgraduate,Bachelors degree in Engineering Minimum grade point average (GPA) of 3.0 (B average),,20,20,20,20,6,6,6,6,,,90,6.5,54,54,54,54,65,Postgraduate,Engineering and Engineering Trades,Electrical Engineering,24 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/graduate/internetworking/admissions/admission-requirements.html,Halifax,"Jan: 31 Aug, May: 31 Dec, Sep: 01 Apr",,,0 - 2,"Admission requirements Post-secondary diploma, degree or equivalent. It is recommended that the applicant have a specialty in science, technology, engineering, mathematics, or business.",,,115,,,1561
DU021,Bachelor of Engineering (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,"Grade 12 with 70% and above. Math, Chemistry and Physics required.",,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Engineering and Engineering Trades,Applied Engineering,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/engineering.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1562
DU021,Bachelor of Engineering - Chemical Engineering (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,"Grade 12 with 70% and above. Math, Chemistry and Physics required.",,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Engineering and Engineering Trades,Chemical Engineering,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/engineering.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1563
DU021,Master of Engineering in Internetworking,"37,260.00",115,"Sep, Jan, May",Postgraduate,Bachelors degree in Engineering Minimum grade point average (GPA) of 3.0 (B average),,20,20,20,20,6,6,6,6,,,90,6.5,54,54,54,54,65,Postgraduate,Engineering and Engineering Trades,Electronics Engineering,24 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/graduate/internetworking/admissions/admission-requirements.html,Halifax,"Jan: 31 Aug, May: 31 Dec, Sep: 01 Apr",,,0 - 2,"Admission requirements Post-secondary diploma, degree or equivalent. It is recommended that the applicant have a specialty in science, technology, engineering, mathematics, or business.",,,115,,,1564
DU021,Bachelor of Engineering - Mechanical Engineering (Co-op),"19,615.50",70,"Sep, Jan",Undergraduate,"Grade 12 with 70% and above. Math, Chemistry and Physics required.",,20,20,20,20,6,6,6,6,,,90,6.5,50,50,50,50,61,Undergraduate,Engineering and Engineering Trades,Mechanical Engineering,48 Months,Nova Scotia,English,,https://www.dal.ca/academics/programs/undergraduate/engineering.html,Halifax,"Sep: 01 Apr, Jan: 15 Sep",,,,,,,115,,,1565
